leech 312.915375 4406.270996 -23.875000 0.000000 57.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -416.000000 4168.000000 16.609108 0.000000 0.000000 0.000000 0.588172 0.000000 0.808736 0.000000 0.000000 0.000000
acid_tube -24.000000 4312.000000 31.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 544.789185 2245.182373 7.125000 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -1646.834473 3499.760498 53.425003 0.000000 107.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -1567.751099 3430.753418 42.125000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -1637.893433 3431.884766 42.125000 0.000000 87.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -1580.768188 3498.248779 53.425003 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -1490.058228 3409.214844 40.125000 0.000000 84.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1957.687622 3492.354248 92.125000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -0.000010 0.000000
drill -1632.999023 3352.623047 623.125000 0.000000 151.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -1090.804688 3541.335693 623.125000 0.000000 -29.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -2333.331299 2982.363770 623.125000 0.000000 -55.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -1148.043579 4427.045410 211.125000 0.000000 -146.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -108.138565 4277.187012 255.125000 0.000000 5.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1052.821411 3787.339111 273.125000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1045.051758 3113.105957 273.125000 0.000000 13.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -0.000001 0.000000
drill -334.545593 2535.641846 151.125000 0.000000 78.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -978.177185 4102.028809 228.250000 0.000000 3.000000 0.000000 0.000000 0.000000 1.000000 0.000001 0.000001 0.000000
drill 285.782501 3896.072266 255.125000 0.000000 -12.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 1157.199707 2406.962402 212.125000 0.000000 -61.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 313.987854 4426.694336 151.249435 0.000000 52.000000 -150.000000 0.000000 -0.588172 -0.808736 0.000000 0.000000 0.000000
acid_tube -416.268860 4371.996094 16.804642 0.000000 -161.000000 0.000000 0.588172 0.000000 0.808736 0.000000 0.000000 0.000000
trapper -334.870026 3883.519287 148.874985 0.000000 -94.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
drill -2585.880371 3955.440430 195.296875 0.000000 -17.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -428.451904 3969.979248 22.028671 0.000000 -88.000000 0.000000 0.588172 0.000000 0.808736 0.000000 0.000000 0.000000
barricade -453.991058 4232.971680 45.156174 0.000000 165.000000 0.000000 -0.554700 0.000000 0.832050 0.000000 0.000000 0.000000
barricade -449.275574 4310.339355 48.299866 0.000000 -157.000000 0.000000 -0.554700 0.000000 0.832050 0.000000 0.000000 0.000000
hive -443.875000 4124.833008 101.894997 0.000000 98.000000 89.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
hive -439.875000 4416.687500 82.130997 0.000000 -51.000000 -115.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
acid_tube -405.086761 4122.953125 165.125000 0.000000 -134.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 310.747864 3893.583008 -28.875000 0.000000 -59.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 17.273361 4040.608398 49.802071 0.000000 178.000000 93.000000 0.946544 0.322574 0.000000 0.000000 0.000000 0.000000
trapper -369.021515 4290.501953 178.844772 0.000000 16.000000 -180.000000 -0.707104 -0.000000 -0.707104 0.000000 0.000000 0.000000
leech 1197.894897 292.767914 212.125000 0.000000 -112.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
