acid_tube 1248.000000 -1248.000000 79.125000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 976.000000 -1328.000000 79.125000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 1405.505493 -1387.151245 79.125000 0.000000 27.622208 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 855.821594 -2601.325195 868.125000 0.000000 2.000000 0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000
medistat -423.317932 -2711.284180 576.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -1072.094482 -2723.089355 580.125000 0.000000 -106.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -1127.312622 -2786.652100 629.125000 0.000000 -132.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1011.041748 -2426.131104 623.250000 0.000000 129.000000 0.000000 0.000000 0.000000 1.000000 29.999998 0.000000 0.000000
mgturret -670.127808 -2440.497803 596.125000 0.000000 44.000000 0.000000 0.000000 0.000000 1.000000 -20.116926 93.792801 0.000000
hive 866.946228 -1714.635132 212.125000 0.000000 -53.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -698.030518 -2700.783447 596.125000 0.000000 -174.000000 0.000000 0.000000 0.000000 1.000000 -18.157291 -55.984501 0.000000
rocketpod -937.558044 -2700.819336 596.125000 0.000000 105.000000 0.000000 0.000000 0.000000 1.000000 -23.174126 -13.782687 0.000000
mgturret -794.186340 -2702.664551 596.125000 0.000000 138.000000 0.000000 0.000000 0.000000 1.000000 -21.553032 -19.478981 0.000000
telenode -571.419861 -2547.335693 580.125000 0.000000 15.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -551.442017 -2685.701904 580.125000 0.000000 -48.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -298.267120 -2731.125000 591.125000 0.000000 -147.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -290.604919 -2580.377197 591.125000 0.000000 168.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
booster 549.321960 -2795.875000 614.976685 0.000000 -90.000000 -179.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
barricade -306.492584 -2651.773682 591.125000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube -299.850037 -2719.930908 764.892212 0.000000 -153.000000 -180.000000 0.000000 0.707107 -0.707107 0.000000 0.000000 0.000000
acid_tube -299.947998 -2592.424072 765.247437 0.000000 168.000000 -180.000000 0.000000 -0.707107 -0.707107 0.000000 0.000000 0.000000
trapper -300.167603 -2631.872803 784.875000 0.000000 176.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
trapper -297.259155 -2681.301270 784.875000 0.000000 -175.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
hive -132.437851 -2554.358643 731.984558 0.000000 175.000000 -90.000000 0.447214 -0.894427 0.000000 0.000000 0.000000 0.000000
eggpod 410.489410 -2793.903320 591.125000 0.000000 -99.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 2300.287598 -2412.375488 900.125000 0.000000 -51.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -969.063354 -1172.561646 564.125000 0.000000 63.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 415.025604 -2762.860107 749.000305 0.000000 -76.000000 -17.000000 0.000000 0.894427 -0.447214 0.000000 0.000000 0.000000
trapper 79.333328 -2431.125000 651.685974 0.000000 -163.000000 -78.000000 0.000000 -1.000000 0.000000 0.000000 0.000000 0.000000
hive 113.354088 -2751.854980 772.010925 0.000000 -91.000000 3.000000 0.000000 0.894427 -0.447214 0.000000 0.000000 0.000000
leech -529.064941 -2833.955078 807.292725 0.000000 74.000000 0.000000 0.000000 -0.832050 0.554700 0.000000 0.000000 0.000000
trapper 546.569519 -2774.864746 724.990662 0.000000 84.000000 -7.000000 0.000000 0.894427 -0.447214 0.000000 0.000000 0.000000
eggpod 839.433350 -2764.123535 746.473389 0.000000 -88.000000 -177.000000 0.000000 0.894427 -0.447214 0.000000 0.000000 0.000000
leech -1020.276550 -2828.096680 816.080200 0.000000 53.000000 0.000000 0.000000 -0.832050 0.554700 0.000000 0.000000 0.000000
barricade 473.472473 -2545.442627 591.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
trapper 1935.125000 -2130.301514 451.467316 0.000000 122.000000 105.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
barricade 472.469543 -2635.234375 591.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -2591.170166 -3314.385986 564.125000 0.000000 -150.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 685.729980 -789.499207 1316.125000 0.000000 91.000000 0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000
trapper 86.141006 -2589.134033 816.875000 0.000000 -177.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
trapper 537.748169 -2593.720703 816.875000 0.000000 139.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
acid_tube 536.382874 -2456.845947 591.125000 0.000000 157.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 549.260254 -2453.197510 816.875000 0.000000 136.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
acid_tube 678.506409 -2676.000244 623.125000 0.000000 -82.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 2461.717773 -3314.247070 564.125000 0.000000 -76.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 84.125000 -2740.456299 697.555420 0.000000 -146.000000 -56.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
eggpod 116.704895 -2437.204346 591.125000 0.000000 160.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
spiker -250.028473 -2655.354736 785.875000 0.000000 -172.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
leech 61.795246 -2344.302734 -235.875000 0.000000 -122.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 891.039551 -2358.727051 -235.875000 0.000000 -52.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
spiker 676.486633 -2635.875000 190.760391 0.000000 -66.000000 -91.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
leech 7111.211914 831.145508 580.125000 0.000000 7.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 700.186584 -2850.805908 217.933945 0.000000 14.000000 -72.000000 0.000000 0.832050 0.554700 0.000000 0.000000 0.000000
eggpod 137.777100 -2421.134033 332.875000 0.000000 89.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
leech -253.491333 -1085.606323 84.125000 0.000000 41.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 274.374878 -2461.894775 321.718018 0.000000 11.000000 134.000000 0.000000 -0.707107 -0.707107 0.000000 0.000000 0.000000
hive 726.493469 -2438.079590 297.902924 0.000000 22.000000 136.000000 0.000000 -0.707107 -0.707107 0.000000 0.000000 0.000000
eggpod 464.875000 -1464.561157 422.492310 0.000000 20.000000 -28.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
trapper 481.890289 -2427.731689 162.530914 0.000000 166.000000 157.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
trapper 371.987030 -2489.293457 155.765106 0.000000 -69.000000 134.000000 -0.768646 0.639674 0.000004 0.000000 0.000000 0.000000
leech -2584.546631 -2885.410400 564.125000 0.000000 134.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 109.216034 -2439.449219 143.125000 0.000000 136.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 6337.014648 828.948486 580.125000 0.000000 165.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
booster 448.877747 -2629.359619 137.125000 0.000000 94.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -2871.446777 -1590.649414 404.125000 0.000000 78.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -2881.370605 -408.296753 404.125000 0.000000 12.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -1812.125000 -985.084534 630.708801 0.000000 -40.000000 43.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
leech -1782.125000 -723.782715 614.509277 0.000000 -36.000000 28.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
acid_tube -741.318787 -2335.735107 591.125000 0.000000 -56.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 804.587891 -2782.894287 212.066605 0.000000 -90.000000 0.000000 0.000000 0.832050 0.554700 0.000000 0.000000 0.000000
acid_tube 471.785400 -2492.567871 215.115479 0.000000 50.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 428.696442 -2546.428955 183.116806 0.000000 43.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
trapper 79.125000 -2455.315918 209.490692 0.000000 147.000000 99.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
eggpod 355.949768 -1927.316772 427.875000 0.000000 -81.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
acid_tube 347.972870 -2735.746826 368.875000 0.000000 148.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
trapper 784.875000 -2419.235840 207.715485 0.000000 17.000000 -158.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
acid_tube 124.751862 -1896.140503 519.125000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 383.040314 -1935.875000 172.604340 0.000000 -114.000000 73.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
acid_tube 123.669365 -1793.961060 519.125000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 128.510330 -1493.196777 540.875000 0.000000 117.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
leech 7112.097656 567.041992 580.125000 0.000000 5.000000 0.000000 -0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
booster 873.679871 -993.850952 201.125000 0.000000 18.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 319.627808 976.281433 564.125000 0.000000 172.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
